genes,H1299_polyA_S2-36h-A,H1299_polyA_S2-36h-B,H1299_polyA_mock-36h-A,H1299_polyA_mock-36h-B
DNASE1L2,0.332,0.45799999999999996,0.593,0.631
SF3A3P1,2.9589999999999996,2.512,2.523,3.2119999999999997
BEST1,0.049,0.036000000000000004,0.0,0.0
CSNK1G2P1,0.0,0.081,0.0,0.069
NDNF,0.136,0.151,0.17,0.14800000000000002
SCGB1D2,0.0,0.0,0.0,0.0
AC012313.4,0.245,0.625,0.525,0.266
BCL7B,35.174,35.818000000000005,33.007,34.473
AL133410.3,7.7620000000000005,7.75,7.399,6.843999999999999
HEPHL1,0.0,0.0,0.0,0.0
PLK4,10.772,11.181,10.682,10.43
PSMD12P,0.9329999999999999,1.1320000000000001,0.5710000000000001,0.531
RNF6,12.584000000000001,13.344000000000001,12.147,14.314
ARHGAP6,0.022000000000000002,0.019,0.075,0.016
TMEM56-RWDD3,3.466,3.35,3.47,3.2310000000000003
PKN2-AS1,0.013000000000000001,0.022000000000000002,0.012,0.013999999999999999
FMR1NB,0.0,0.0,0.0,0.0
ADAMTS18,0.0,0.023,0.026000000000000002,0.02
AC007906.2,0.061,0.039,0.131,0.0
LINC01529,0.0,0.0,0.0,0.0
RNU6-925P,0.584,0.743,0.833,1.2670000000000001
USP38,4.372,4.357,4.23,4.18
IL5,0.0,0.195,0.0,0.042
AL590302.2,0.0,0.0,0.0,0.0
ETFRF1,5.341,4.7010000000000005,4.4639999999999995,5.183
TIPARP,9.786,10.562000000000001,10.455,10.103
KRT19,0.026000000000000002,0.0,0.07400000000000001,0.027999999999999997
PTPN7,0.0,0.0,0.0,0.0
AP005329.3,9.555,9.463,8.339,9.22
RNF175,0.0,0.0,0.0,0.0
AC135782.1,0.0,0.0,0.0,0.0
RHBDD1,4.338,4.486000000000001,4.618,4.68
MIR582,0.0,0.0,0.0,0.0
DNAAF5,30.026,28.688000000000002,28.884,29.072
RNU4-23P,0.867,0.552,0.619,0.47100000000000003
MIR3187,0.0,0.0,0.0,0.0
FEM1AP4,0.0,0.0,0.0,0.0
CYCS,47.876999999999995,49.574,46.324,47.748999999999995
AL359878.2,0.0,0.0,0.0,0.486
GAD1,2.813,2.55,2.86,2.614
RRAS,37.34,35.065,37.597,36.351
RN7SL653P,0.0,0.0,0.0,0.0
RNU6-548P,0.528,0.0,0.0,0.0
AC092375.2,0.0,0.0,0.0,0.0
AL136982.4,0.18,0.115,0.183,0.098
RNU6-693P,0.0,0.0,0.0,0.0
AL354936.1,0.0,0.0,0.0,0.0
GXYLT1P3,0.0,0.0,0.0,0.0
CEACAMP10,0.0,0.0,0.0,0.0
SNORA68B,0.0,0.0,0.0,0.991
QPCT,2.064,2.05,2.138,2.117
RAE1,12.800999999999998,13.068,12.597000000000001,12.519
LINC02135,0.0,0.0,0.0,0.0
AC092991.1,0.0,0.0,0.0,0.0
ZNF625,1.703,1.496,1.534,1.455
MTCO1P6,0.0,0.0,0.0,0.0
RNF222,0.0,0.0,0.0,0.0
LINC00567,0.0,0.0,0.0,0.0
AC079140.3,3.09,5.059,2.206,4.552
KRT8P25,0.042,0.0,0.0,0.0
SNORA71E,1.609,0.293,1.642,0.7490000000000001
AC008761.3,0.0,0.0,0.0,0.0
AC021074.3,0.0,0.0,0.0,0.0
NFASC,0.077,0.109,0.061,0.081
IL12RB2,0.7140000000000001,0.524,0.529,0.73
YBX1P10,33.053000000000004,29.566,32.893,28.788
LINC01515,0.0,0.0,0.0,0.0
RAB15,6.511,6.888,6.7410000000000005,6.149
MUC17,0.0,0.0,0.003,0.0
OSER1-DT,1.4709999999999999,2.6519999999999997,2.101,2.291
AC005256.1,0.0,0.0,0.0,0.0
MARVELD1,13.359000000000002,12.334000000000001,13.293,13.525
IGHV3-74,0.0,0.0,0.0,0.0
POC1A,22.930999999999997,24.281999999999996,22.913,22.432
AC010327.6,0.273,0.154,0.21600000000000003,0.099
ADO,7.58,8.395,8.125,8.011000000000001
SFTPC,0.0,0.0,0.0,0.0
RANBP10,4.945,5.279,5.8,4.9910000000000005
AC005225.1,0.0,0.0,0.0,0.0
RNU6-485P,0.0,0.0,0.0,0.616
HIST1H4C,1.256,0.711,1.993,0.606
RNU1-120P,0.0,0.0,0.0,0.0
RPTOR,9.491,9.527000000000001,9.07,9.126
DGLUCY,5.807,5.882999999999999,5.516,5.555
FAM78A,0.111,0.17,0.159,0.145
KRT18P19,0.0,0.11,0.0,0.0
KIAA1671,4.305,4.504,4.313,4.834
MIR4682,0.0,0.0,0.0,0.0
MIR3168,0.0,0.0,0.0,0.0
GPRC5C,0.008,0.0,0.022000000000000002,0.0
MTND2P22,0.0,0.0,0.0,0.0
AL158013.1,0.691,2.765,1.55,1.607
AC069444.2,0.659,0.535,0.35700000000000004,0.48100000000000004
AL024507.2,1.061,1.2009999999999998,0.909,0.8190000000000001
AC009955.4,0.223,0.0,0.0,0.0
PREX1,0.28300000000000003,0.21600000000000003,0.21899999999999997,0.33299999999999996
MIR7844,4.228,4.118,3.908,7.291
GOLGA2P9,0.0,0.0,0.0,0.0
POMP,59.528,58.516999999999996,59.168,56.198
AL096711.2,4.825,4.782,5.281000000000001,5.296
MARCO,0.0,0.0,0.0,0.0
STAMBP,8.802999999999999,9.04,8.19,8.94
AL158154.2,0.0,0.0,0.0,0.0
UQCRFS1P2,0.0,0.0,0.0,0.0
DSPP,0.0,0.0,0.0,0.0
AL359999.1,0.0,0.0,0.0,0.0
AC034243.1,0.10300000000000001,0.132,0.0,0.11199999999999999
GTF2E2,16.96,16.715,19.385,17.417
FKBP14,3.202,3.323,3.239,3.266
SF1,50.903999999999996,51.466,48.854,51.169
LINC00266-1,0.0,0.0,0.0,0.0
AC087242.1,0.0,0.0,0.0,0.0
AC233964.1,0.0,0.0,0.0,0.121
AL136439.1,0.0,0.0,0.0,0.0
AC020763.4,0.028999999999999998,0.019,0.0,0.0
NKAIN3-IT1,0.0,0.033,0.0,0.027999999999999997
MIR7162,0.0,0.0,0.0,0.0
SYCP2L,2.65,2.448,2.9610000000000003,2.819
LINC01510,0.09,0.046,0.077,0.195
RF02271,4.669,4.034,4.2860000000000005,3.801
DKK1,14.592,13.118,13.308,13.765
STRA6,0.016,0.0,0.011000000000000001,0.009000000000000001
RNU6-945P,0.0,2.167,0.81,0.616
CES3,0.07400000000000001,0.063,0.07,0.04
AC091117.1,0.0,0.0,0.0,0.0
AC022211.2,0.648,0.612,0.5489999999999999,0.626
AL354714.3,0.0,0.0,0.0,0.0
ZC3H11A,3.341,3.364,3.41,3.642
ABCG5,0.0,0.0,0.0,0.0
PHYHD1,0.0,0.0,0.0,0.0
GALT,1.9069999999999998,1.4469999999999998,1.819,1.8090000000000002
AC012085.1,0.079,0.0,0.22699999999999998,0.172
PUM2,23.135,21.63,22.868000000000002,23.000999999999998
ZNF695,2.5610000000000004,2.5,2.065,1.921
RAD50,6.147,6.108,6.309,6.261
UGT2B27P,0.0,0.0,0.0,0.0
RPL21P32,0.127,0.0,0.0,0.138
AL450405.1,18.438,21.522,16.64,23.63
PCDH19,0.006,0.0,0.0,0.006999999999999999
MYOZ3,0.0,0.0,0.0,0.0
PTAFR,0.10099999999999999,0.147,0.185,0.125
NOP2,32.139,32.071,31.725,31.938000000000002
DPP9,34.749,34.806999999999995,33.925,34.899
CHD7,9.0,9.118,8.897,9.322000000000001
LGI2,0.055999999999999994,0.048,0.013000000000000001,0.02
GPR158,0.524,0.629,0.5529999999999999,0.528
NAF1,3.862,4.0280000000000005,3.9739999999999998,3.6830000000000003
TMED10P1,0.371,0.354,0.397,0.201
LINC02328,0.0,0.049,0.0,0.0
AC090825.1,1.034,0.958,1.276,0.919
SLCO5A1,0.031,0.023,0.009000000000000001,0.013000000000000001
JADE1,5.21,5.08,4.989,5.539
MIR4307,0.0,0.0,0.0,0.0
OTX1,0.703,0.9109999999999999,0.807,0.682
FZD7,7.848,7.77,7.816,7.103
HAR1A,0.032,0.040999999999999995,0.138,0.21
AP005482.1,0.052000000000000005,0.0,0.037000000000000005,0.0
AMHR2,0.0,0.0,0.0,0.0
MX2,0.005,0.0,0.0,0.0
GRM2,0.034,0.022000000000000002,0.0,0.009000000000000001
MIR3158-1,0.0,0.0,0.0,0.0
TERT,1.952,2.217,1.714,2.291
PPFIA2,0.057,0.045,0.051,0.046
LCTL,0.017,0.0,0.0,0.0
AC135507.1,0.865,0.9640000000000001,0.927,1.879
MORF4L2-AS1,0.247,0.222,0.166,0.316
MIR2115,0.0,0.0,0.0,0.0
AL109763.1,0.0,0.0,0.0,0.0
AC011944.1,0.0,0.0,0.0,0.0
C12orf45,1.025,1.042,0.988,0.972
AC100803.1,0.044000000000000004,0.0,0.063,0.0
AL139142.1,0.0,0.0,0.0,0.0
AC005019.1,0.141,0.0,0.201,0.153
AC013472.1,0.0,0.0,0.0,0.0
ABHD16B,0.0,0.052000000000000005,0.0,0.0
ACTBP7,0.21600000000000003,0.413,0.231,0.059000000000000004
KDELR2,44.391000000000005,42.683,42.765,43.606
ARHGEF16,0.114,0.18899999999999997,0.244,0.18600000000000003
TP53,8.237,7.459,7.711,7.807
MRPS18CP6,0.0,0.0,0.0,0.0
ENC1,8.669,8.202,9.177999999999999,9.181000000000001
RPL10P9,0.47,0.479,0.8059999999999999,0.409
AC083964.1,0.385,0.613,0.55,0.523
VAT1,23.709,22.855,25.158,22.593000000000004
AC099654.2,0.307,0.195,0.39399999999999996,0.166
AC008708.2,0.0,0.0,0.0,0.0
LINC00703,0.0,0.0,0.0,0.0
NAV2-AS5,0.0,0.0,0.0,0.0
AC074286.1,0.0,0.0,0.0,0.0
AF131216.3,0.0,0.0,0.0,0.0
RNA5SP150,0.0,0.0,0.0,0.0
SYTL5,1.045,0.938,1.331,1.2229999999999999
OR2B8P,0.065,0.0,0.0,0.07
EIF5AP4,0.0,0.0,0.0,0.0
AC011095.1,0.0,0.0,0.0,0.0
TAF11L11,0.0,0.0,0.0,0.0
PLA2G12AP1,0.321,0.272,0.305,0.23199999999999998
FOXO6,0.076,0.032,0.036000000000000004,0.08199999999999999
AC104655.1,0.0,0.127,0.142,0.0
OR7E62P,0.0,0.0,0.0,0.0
DIRAS1,1.218,1.202,1.159,1.054
SSBP3-AS1,0.0,0.0,0.0,0.0
NR2F6,32.33,28.028000000000002,32.957,30.383000000000003
ZNF696,8.865,10.113,9.83,9.312000000000001
SERPINB3,0.0,0.0,0.0,0.0
CRYGA,0.0,0.0,0.0,0.0
TGOLN2,30.686,32.55,31.058000000000003,30.915
ALG1,7.091,7.061,6.33,6.476
RPL31P2,0.322,0.615,0.23,0.524
C6orf47-AS1,0.0,0.0,0.0,0.196
KERA,0.0,0.0,0.0,0.0
IGF2-AS,0.0,0.0,0.0,0.0
AC110609.1,0.0,0.0,0.0,0.0
RF00026,0.0,0.0,0.0,0.0
SCARNA13,3.4210000000000003,1.686,1.891,2.396
HLA-L,0.375,0.505,0.425,0.34700000000000003
OR51N1P,0.0,0.0,0.0,0.0
SEC14L5,1.615,1.4469999999999998,1.764,1.7280000000000002
AC233280.1,0.07200000000000001,0.046,0.0,0.11699999999999999
AC111000.1,0.0,0.0,0.0,0.0
RNY1P16,0.0,0.696,0.0,0.0
PIH1D2,0.8590000000000001,0.968,0.946,0.6920000000000001
AC008805.1,0.0,0.0,0.0,0.0
AC025647.1,0.0,0.0,0.0,0.0
AC007298.2,0.07,0.0,0.0,0.0
RALGAPA1,0.873,1.068,1.064,1.165
AC002550.2,0.154,0.588,0.44,0.16699999999999998
ASB16-AS1,1.48,1.131,1.797,1.473
AC063943.1,0.341,0.217,0.243,0.74
AP5Z1,8.426,7.638,8.876,8.002
AC010997.3,0.10800000000000001,0.069,0.154,0.0
RPL21P66,0.0,0.166,0.0,0.0
RMI2,5.126,4.8580000000000005,4.968999999999999,4.6530000000000005
TMEM183A,4.885,4.803999999999999,4.894,4.732
AC107375.1,1.088,1.5930000000000002,1.709,1.4769999999999999
SEPT9,16.819000000000003,16.618,16.717,17.206
RHAG,0.0,0.0,0.0,0.0
GMFB,12.604000000000001,12.491,11.307,12.229000000000001
AC040169.1,6.057,4.45,4.9910000000000005,4.426
KCNK9,0.0,0.0,0.0,0.01
ZNF850,6.34,6.143,6.36,6.706
EEF1AKMT4,7.407,7.186,7.297999999999999,6.596
PGM5P3-AS1,0.0,0.0,0.0,0.0
CAST,20.092,20.171,20.284000000000002,20.709
LENG9,0.57,0.484,0.40700000000000003,0.516
BHLHE22,0.037000000000000005,0.024,0.027000000000000003,0.081
FMC1,18.547,18.477,19.124000000000002,15.62
NFKB2,36.062,38.117,37.914,37.095
OXCT2P1,0.11900000000000001,0.05,0.0,0.043
AP000356.1,0.0,0.0,0.0,0.0
AL050403.2,0.0,0.0,0.0,0.0
AC133550.2,0.669,0.426,0.478,0.484
AC116667.2,0.07400000000000001,0.0,0.0,0.0
AL627309.1,0.0,0.0,0.0,0.009000000000000001
RBMX2P1,0.0,0.0,0.0,0.0
AC008109.1,5.877999999999999,5.801,6.716,5.504
NF1P12,0.0,0.0,0.0,0.0
AC108860.1,0.0,0.0,0.0,0.0
GMFBP1,0.142,0.0,0.0,0.154
AL445465.1,0.0,0.0,0.0,0.0
APOOP4,0.0,0.0,0.0,0.0
MAGEA10,13.754000000000001,13.036,13.888,12.796
AC099677.7,0.0,0.0,0.0,0.0
AC145207.6,0.0,0.099,0.0,0.0
LMAN1L,0.0,0.0,0.0,0.0
AL590096.1,0.0,0.098,0.0,0.16699999999999998
LCE6A,0.0,0.0,0.0,0.0
AC022387.1,0.22899999999999998,0.195,0.0,0.0
AC011466.1,0.0,0.0,0.153,0.349
AC093884.1,6.726,6.525,6.534,6.693
OSBPL9,8.613999999999999,8.595,9.361,8.472000000000001
AC134407.2,0.061,0.039,0.131,0.067
OR7E59P,0.061,0.077,0.087,0.066
KDM3A,6.581,6.485,6.355,6.99
AC018809.1,0.11,0.28,0.627,0.596
MIR1266,0.0,0.0,0.0,0.0
VCL,41.102,42.50899999999999,42.133,40.982
CHST13,0.136,0.17300000000000001,0.19399999999999998,0.07400000000000001
MIR103A1,0.0,0.0,0.0,0.0
RNU6-106P,0.0,0.0,0.0,0.0
VAT1L,0.0,0.019,0.0,0.0
AC091167.4,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
RAI2,0.0,0.0,0.0,0.05
C22orf31,0.0,0.0,0.0,0.0
RPSAP16,0.07400000000000001,0.0,0.106,0.0
STK40,14.114,13.811,14.475,15.004000000000001
ST13P13,0.0,0.0,0.079,0.0
NBN,26.885,27.368000000000002,26.133000000000003,27.539
AL356740.1,0.0,0.0,0.0,0.0
ZRANB2-AS1,0.0,0.0,0.0,0.0
ARMC8P1,0.0,0.0,0.0,0.0
DOC2A,0.629,0.473,0.667,0.5589999999999999
AL590399.3,0.0,0.0,0.0,0.0
C3orf67,0.9309999999999999,0.8420000000000001,0.898,0.934
CSNK1A1,39.153,38.106,38.535,40.575
AP001273.2,10.675999999999998,10.716,10.527000000000001,11.145999999999999
CBX3P1,0.767,1.256,0.626,1.546
ATOH1,0.027000000000000003,0.0,0.0,0.0
AL772337.4,0.0,0.0,0.0,0.0
AC123900.1,0.0,0.0,0.0,0.0
AC027279.4,0.0,0.0,0.0,0.0
RAB19,0.0,0.0,0.0,0.0
AC099850.3,0.0,0.0,0.0,0.0
ZNF416,2.146,2.3080000000000003,2.146,1.864
HMGN1P28,0.0,0.0,0.0,0.0
RF01210,0.0,0.0,0.0,0.0
RPL18AP16,0.114,0.0,0.0,0.0
ZNF833P,0.152,0.073,0.109,0.10300000000000001
HPR,0.0,0.0,0.0,0.0
AC005307.1,0.0,0.0,0.0,0.0
UTP23,9.305,9.668,10.198,9.587
GDPD5,0.037000000000000005,0.008,0.035,0.013000000000000001
RNU6-583P,0.66,0.84,0.0,0.716
ACTR3P2,0.048,0.061,0.138,0.105
CKMT1A,0.615,0.348,0.376,0.33899999999999997
AC012360.2,0.0,0.0,0.0,0.0
AL359273.1,0.503,0.342,0.38299999999999995,0.473
SNORA5B,0.69,0.585,0.32799999999999996,0.7490000000000001
BRICD5,1.7480000000000002,1.4469999999999998,1.4980000000000002,1.676
LINC01766,0.0,0.0,0.0,0.0
YAP1,28.677,28.741,28.828000000000003,29.41
DANT1,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
BMP7,0.034,0.013999999999999999,0.064,0.012
AC016026.1,5.301,5.2589999999999995,5.327000000000001,5.343
SIX1,2.039,2.214,1.942,2.274
URAHP,0.493,0.429,0.48200000000000004,0.366
AC126544.1,0.5670000000000001,0.31,0.11599999999999999,0.7040000000000001
AC099508.1,0.0,0.046,0.052000000000000005,0.04
MIR548N,0.0,0.0,0.0,0.0
SLC25A34,0.073,0.0,0.052000000000000005,0.059000000000000004
AF127936.2,0.0,0.0,0.0,0.0
CAB39L,2.627,2.9389999999999996,2.875,2.785
AL359706.1,0.385,0.368,0.413,0.732
MRPL9,57.813,55.231,55.045,56.231
AHSP,0.0,0.0,0.0,0.0
IGHG3,0.0,0.0,0.0,0.0
RNU6-662P,0.0,0.0,0.0,0.0
AC012486.1,0.0,0.0,0.0,0.0
EIF4HP2,0.21600000000000003,0.0,0.154,0.0
AL391422.1,0.0,0.0,0.39799999999999996,0.0
RPL35AP28,0.0,0.0,0.0,0.0
OSTN-AS1,0.0,0.0,0.0,0.0
COMMD10,4.28,3.327,4.016,4.457
CD9,26.899,28.186,29.926,28.585
TAF4,4.604,4.814,4.268,4.434
MIR330,0.32299999999999995,0.8220000000000001,0.0,0.0
AL929554.1,0.066,0.168,0.094,0.14300000000000002
MED20,10.72,9.914,9.77,9.908999999999999
SEPT4,0.061,0.039,0.054000000000000006,0.057999999999999996
DLGAP4-AS1,0.22399999999999998,0.285,0.213,0.297
HNRNPA3P12,0.057,0.145,0.08199999999999999,0.062
C1DP5,0.0,0.0,0.0,0.0
ARG2,8.051,7.444,9.753,9.087
STRAP,271.34,264.751,270.009,264.262
AC093297.2,0.9640000000000001,0.86,1.24,0.9159999999999999
OR7E130P,0.0,0.0,0.0,0.0
NDFIP2,4.375,4.596,4.842,4.552
RNU2-72P,0.0,0.0,0.0,0.0
AC012511.1,0.0,0.0,0.386,0.0
TTC5,2.278,2.469,2.5269999999999997,2.251
LINC01967,0.087,0.166,0.09300000000000001,0.141
TOMM20P4,5.162000000000001,3.553,5.978,4.09
RPL36AP45,0.0,0.0,0.0,0.414
LINC02264,0.0,0.0,0.0,0.0
AC015912.2,0.0,0.42700000000000005,0.0,0.0
STAG3L5P-PVRIG2P-PILRB,11.797,12.017999999999999,13.123,14.537
RPL17P26,0.0,0.14,0.157,0.0
RPL7P11,0.83,0.235,0.527,0.2
AC092035.1,0.0,0.0,0.0,0.0
TSSK4,0.0,0.0,0.0,0.0
MRPS18C,8.506,8.005,7.659,7.393
TRNAU1AP,7.49,7.44,7.278,7.688
ACKR1,0.0,0.0,0.0,0.0
TRAK2,8.616,8.648,8.453,8.573
MADD,7.233,6.707000000000001,6.999,6.773
AL022718.1,11.56,6.44,9.287,9.412
AL929472.4,0.0,0.0,0.0,0.0
AL513478.2,0.0,0.0,0.0,0.0
MRGPRX1,0.0,0.0,0.0,0.0
SDCBPP2,0.20600000000000002,0.961,1.273,0.521
ALPK3,0.006,0.006999999999999999,0.0,0.006
RPL37P2,11.842,7.54,9.664,11.019
AC231657.1,0.153,0.0,0.43700000000000006,0.332
AC018797.3,0.0,0.0,0.0,0.0
AC098817.1,0.0,0.0,0.0,0.0
AC090559.1,0.109,0.20800000000000002,0.078,0.059000000000000004
AL157788.1,0.0,0.0,0.0,0.0
BICD1,5.391,5.069,5.011,5.386
PSMD8P1,1.5,1.608,1.6909999999999998,1.114
ZBBX,0.076,0.039,0.109,0.066
RN7SL574P,0.0,0.0,0.0,0.0
AL591428.1,0.0,0.0,0.0,0.0
AL355490.1,0.075,0.096,0.10800000000000001,0.0
FADS3,1.094,1.081,1.295,1.1520000000000001
RPSAP1,0.0,0.0,0.098,0.0
AC012451.1,0.0,0.0,0.0,0.0
CSNK1A1P3,0.0,0.0,0.263,0.0
DUSP10,1.2670000000000001,1.6680000000000001,1.38,1.5619999999999998
KLHDC3,46.833,46.316,46.451,45.72
RND3,7.295,7.912999999999999,7.187,7.058
MT1CP,0.0,0.0,0.0,0.0
IFI30,1.411,1.517,1.59,1.419
AC007834.1,0.0,0.0,0.0,0.0
UBE2L5,0.195,0.142,0.159,0.212
AC008443.5,2.373,2.0669999999999997,3.745,1.6269999999999998
AC069272.1,0.0,0.0,0.0,0.0
RF00432,0.0,0.0,0.0,0.0
SRSF2,122.005,122.329,123.853,123.759
AL079305.1,0.02,0.0,0.0,0.0
MALL,0.019,0.0,0.0,0.042
CKAP2,36.839,38.259,35.513000000000005,39.269
RF00003,0.0,0.0,0.0,0.0
AC127496.1,0.0,0.0,0.0,0.0
SGO1-AS1,0.027999999999999997,0.024,0.0,0.01
AC037198.2,0.231,0.22,0.247,0.0
RAB3D,2.263,2.362,1.9569999999999999,1.984
GAS7,0.0,0.0,0.009000000000000001,0.006999999999999999
LINC02103,0.0,0.0,0.0,0.0
SEC22B2,0.0,0.0,0.0,0.0
CNOT7P1,0.855,1.27,0.61,1.083
TMEM33,20.469,20.065,21.213,22.744
AL133516.1,0.0,0.0,0.0,0.0
TMEM53,1.295,1.541,1.631,1.3319999999999999
AC012574.2,0.13699999999999998,0.174,0.0,0.0
AL590426.1,0.0,0.0,0.0,0.0
DENND6B,0.031,0.053,0.191,0.145
AP000553.5,0.387,0.24600000000000002,0.276,0.42
SNORD45B,2.1069999999999998,2.147,3.01,1.83
MEG8,0.011000000000000001,0.0,0.0,0.0
AC096644.4,0.0,0.0,0.0,0.0
CD1A,0.0,0.0,0.0,0.0
ACBD5,12.120999999999999,11.28,11.422,11.818
AC008770.3,0.389,0.165,0.0,0.282
MAP1B,7.385,7.081,7.569,7.892
AC004967.2,5.2139999999999995,4.815,5.468,5.232
ARHGAP25,0.033,0.013999999999999999,0.0,0.012
OAT,23.753,24.362,24.023000000000003,24.561999999999998
CTPS2,0.36200000000000004,0.433,0.517,0.5720000000000001
APOE,13.538,12.45,13.923,13.229000000000001
AC026368.1,0.0,0.0,0.0,0.0
AC009509.2,0.0,0.0,0.0,0.0
AC092368.3,0.648,0.8740000000000001,0.708,0.745
SLC16A3,14.597000000000001,13.932,14.975,14.110999999999999
TAS2R9,0.055999999999999994,0.0,0.0,0.0
FNDC5,0.038,0.0,0.0,0.021
UBL5P2,14.411,15.527000000000001,15.436,15.043
MTHFD2P3,0.0,0.0,0.0,0.0
ALYREF,210.75900000000001,209.803,205.128,204.06599999999997
AC044810.2,0.0,0.0,0.0,0.0
SNURF,0.017,0.0,0.0,0.027999999999999997
AC100800.1,0.08900000000000001,0.038,0.084,0.064
EGLN3,0.033,0.0,0.012,0.0
CDC42BPA,3.5239999999999996,3.728,3.688,3.75
COPS5,25.894000000000002,26.054000000000002,26.63,25.079
ZNF211,1.5430000000000001,1.745,2.0709999999999997,1.618
MIR3136,0.0,0.0,0.0,0.0
AC051619.10,0.063,0.08,0.0,0.068
AP005139.1,0.0,0.0,0.0,0.0
AL357078.1,0.0,0.0,0.14,0.0
CNN2P4,1.611,2.394,2.397,2.551
AC011509.2,0.0,0.0,0.0,0.0
AC108724.1,0.0,0.0,0.24600000000000002,0.0
AP000344.1,0.0,0.0,0.109,0.0
SMIM2-AS1,0.10099999999999999,0.33399999999999996,0.115,0.153
BLZF2P,0.0,0.0,0.077,0.11699999999999999
MIR191,0.0,0.84,0.0,0.0
AC104073.4,0.609,0.129,0.145,0.22
AC022217.3,0.0,0.0,0.207,0.0
RF00019,0.0,0.0,0.0,0.0
AP003396.1,0.0,0.0,0.0,0.0
ACSM3,0.008,0.01,0.0,0.018000000000000002
TEN1,3.713,4.2669999999999995,4.087,2.927
ZNF702P,2.081,2.1830000000000003,2.127,2.045
EEF1A1P14,0.221,0.168,0.126,0.192
AC017101.1,0.0,0.0,0.0,0.0
APLNR,0.0,0.0,0.0,0.0
PCDH20,0.006,0.008,0.0,0.0
RGS8,0.0,0.0,0.0,0.0
ZNF35,5.446000000000001,5.059,5.12,4.66
DHRS7,4.558,4.448,4.5089999999999995,4.908
USP12PY,0.057,0.0,0.081,0.248
HTR7,3.0239999999999996,2.8939999999999997,3.1210000000000004,3.15
TXNDC9,18.211,17.647000000000002,16.744,15.536
MIR5196,0.0,0.0,0.0,0.0
AC004947.2,0.0,0.0,0.0,0.0
AC008966.3,0.031,0.04,0.045,0.0
RNU6-702P,0.0,0.0,0.0,0.0
AL353804.2,0.0,0.0,0.0,0.0
RN7SL824P,0.0,0.0,0.0,0.0
ERP29,37.242,36.398,34.995,35.872
CCDC85C,6.5,6.167000000000001,5.942,5.882000000000001
DSCR4-IT1,1.527,0.607,1.4980000000000002,0.932
CLDN1,21.412,22.111,21.383000000000003,21.357
AC010620.1,0.027999999999999997,0.0,0.0,0.0
EGFR-AS1,0.0,0.0,0.0,0.0
AL137786.1,0.06,0.025,0.028999999999999998,0.0
AC013248.1,0.0,0.0,0.0,0.0
TTC38,5.9879999999999995,5.465,5.426,5.432
ZNHIT6,10.86,11.487,10.255999999999998,11.290999999999999
AC007620.2,0.21899999999999997,0.08,0.08900000000000001,0.136
RN7SKP143,0.0,0.0,0.0,0.0
RSU1P1,0.0,0.0,0.0,0.0
AC025263.2,6.0360000000000005,5.853,6.959,6.072
NACAD,0.073,0.09300000000000001,0.122,0.079
AL139011.1,0.07400000000000001,0.188,0.106,0.08
ISM2,0.059000000000000004,0.113,0.085,0.048
AC138956.1,0.24100000000000002,0.613,0.172,0.131
AC002543.1,0.0,0.0,0.0,0.0
AC078918.1,0.0,0.0,0.0,0.0
FMOD,0.0,0.0,0.0,0.0
AC104463.2,0.0,0.0,0.0,0.0
GAR1,24.938000000000002,27.073,25.553,24.389
ADH5P2,0.0,0.0,0.0,0.0
AC131009.1,0.855,0.544,1.6280000000000001,1.237
NIFKP2,0.0,0.0,0.0,0.0
LRRIQ3,0.326,0.424,0.34600000000000003,0.369
CTH,2.062,2.273,2.226,1.965
RNU6ATAC39P,0.0,0.0,0.0,0.0
RPL10P16,13.785,11.802,10.012,16.957
MIR3671,0.69,1.756,0.0,2.246
TUBB8P1,0.0,0.0,0.0,0.0
AC231533.1,0.0,0.0,0.187,0.0
GNGT2,0.0,0.0,0.0,0.0
AC005785.2,0.192,0.122,0.5489999999999999,0.10400000000000001
AL139174.1,0.13699999999999998,0.0,0.0,0.223
AC007688.1,0.24,0.305,0.0,0.26
PAICSP1,0.1,0.0,0.0,0.0
ZFY,0.011000000000000001,0.0,0.016,0.0
AC093157.2,0.09,0.34600000000000003,0.129,0.098
CYP27A1,0.0,0.0,0.028999999999999998,0.11
PLXDC1,0.0,0.0,0.0,0.006999999999999999
AC025176.1,0.748,1.27,1.425,0.722
OR5G3,0.0,0.0,0.0,0.0
TMEM30A,38.224000000000004,38.330999999999996,40.425,37.998000000000005
HCRTR2,0.0,0.0,0.0,0.0
SPATS2,15.722999999999999,16.361,16.322,16.25
FBXL3,3.302,3.5610000000000004,2.8169999999999997,3.2030000000000003
STARD4-AS1,0.09699999999999999,0.096,0.061,0.09300000000000001
RF00012,0.0,0.0,0.0,0.0
RAD21,83.51799999999999,86.288,84.26899999999999,84.104
AL732314.4,0.11800000000000001,0.0,0.0,0.0
WFDC1,0.0,0.0,0.0,0.0
AC007540.1,0.0,0.0,0.0,0.0
DEFA6,0.0,0.0,0.0,0.0
VAC14,6.922999999999999,6.285,6.295,6.497000000000001
RF00019,0.0,0.0,0.0,0.0
AC018735.1,0.162,0.051,0.057999999999999996,0.263
AL157834.1,1.301,0.184,0.413,0.235
BANF1P2,0.0,0.0,0.0,0.0
