genes,Calu3_polyA_series2-8h-S2-1,Calu3_polyA_series2-8h-S2-2
AC016026.1,3.762,2.819
SIX1,0.6409999999999999,0.578
URAHP,0.379,0.122
AC126544.1,0.14800000000000002,0.0
AC099508.1,0.033,0.10300000000000001
MIR548N,0.0,0.0
SLC25A34,0.11599999999999999,0.18899999999999997
AF127936.2,0.03,0.0
CAB39L,1.165,1.124
AL359706.1,0.264,0.364
MRPL9,40.49,48.08
AHSP,0.0,0.0
IGHG3,0.0,0.02
RNU6-662P,0.0,0.0
AC012486.1,0.0,0.0
EIF4HP2,0.098,0.0
AL391422.1,0.254,0.0
RPL35AP28,0.0,0.0
OSTN-AS1,0.0,0.0
COMMD10,15.192,16.745
CD9,60.254,62.232
TAF4,4.823,4.655
MIR330,0.0,0.0
AL929554.1,0.401,0.685
MED20,11.997,12.232000000000001
SEPT4,0.040999999999999995,0.036000000000000004
DLGAP4-AS1,0.136,0.0
HNRNPA3P12,0.20800000000000002,0.26899999999999996
C1DP5,0.0,0.0
ARG2,8.318,10.357999999999999
STRAP,116.0,113.993
AC093297.2,0.858,1.092
OR7E130P,0.0,0.0
NDFIP2,7.386,8.04
RNU2-72P,0.0,0.0
AC012511.1,0.0,0.0
TTC5,2.909,2.7119999999999997
LINC01967,0.0,0.0
TOMM20P4,7.767,8.032
RPL36AP45,0.174,0.721
LINC02264,0.0,0.0
AC015912.2,0.0,0.0
STAG3L5P-PVRIG2P-PILRB,4.736000000000001,4.066
RPL17P26,0.401,0.0
RPL7P11,0.084,0.087
AC092035.1,0.0,0.0
TSSK4,0.0,0.03
MRPS18C,6.124,6.792000000000001
TRNAU1AP,5.987,5.712999999999999
ACKR1,0.0,0.0
TRAK2,7.244,6.265
MADD,7.031000000000001,6.244
AL022718.1,50.772,146.612
AL929472.4,0.0,0.0
AL513478.2,0.0,0.0
MRGPRX1,0.0,0.0
SDCBPP2,0.376,0.647
ALPK3,0.643,0.581
RPL37P2,22.772,41.713
AC231657.1,0.0,0.0
AC018797.3,0.0,0.0
AC098817.1,0.0,0.0
AC090559.1,0.05,0.0
AL157788.1,0.0,0.0
BICD1,2.4530000000000003,2.226
PSMD8P1,0.28800000000000003,0.37200000000000005
ZBBX,0.027999999999999997,0.013999999999999999
RN7SL574P,0.0,0.0
AL591428.1,0.0,0.0
AL355490.1,0.0,0.0
FADS3,7.229,6.885
RPSAP1,0.0,0.0
AC012451.1,0.0,0.0
CSNK1A1P3,0.0,0.0
DUSP10,12.637,12.522
KLHDC3,65.044,71.523
RND3,31.377,28.338
MT1CP,0.0,0.0
IFI30,5.955,7.417000000000001
AC007834.1,0.0,0.0
UBE2L5,0.204,0.21100000000000002
AC008443.5,0.684,0.7070000000000001
AC069272.1,0.0,0.0
RF00432,0.0,0.0
SRSF2,106.304,109.73
AL079305.1,0.0,0.0
MALL,3.332,3.165
CKAP2,17.687,17.107
RF00003,0.342,0.0
AC127496.1,0.0,0.0
SGO1-AS1,0.008,0.035
AC037198.2,0.0,0.054000000000000006
RAB3D,2.628,2.489
GAS7,0.005,0.023
LINC02103,0.0,0.0
SEC22B2,0.0,0.0
CNOT7P1,0.715,0.941
TMEM33,8.221,8.61
AL133516.1,0.10300000000000001,0.0
TMEM53,3.8110000000000004,4.633
AC012574.2,0.125,0.38799999999999996
AL590426.1,0.0,0.025
DENND6B,1.148,1.168
AP000553.5,1.5290000000000001,0.5870000000000001
SNORD45B,6.539,1.989
MEG8,0.03,0.021
AC096644.4,0.0,0.0
CD1A,0.0,0.0
ACBD5,11.341,11.244000000000002
AC008770.3,0.355,0.122
MAP1B,1.064,0.868
AC004967.2,2.5180000000000002,2.6889999999999996
ARHGAP25,0.03,0.042
OAT,14.288,14.168
CTPS2,6.5089999999999995,6.597
APOE,3.728,3.7760000000000002
AC026368.1,0.562,0.498
AC009509.2,0.0,0.0
AC092368.3,0.905,1.044
SLC16A3,4.101,4.257
TAS2R9,0.0,0.0
FNDC5,0.035,0.14300000000000002
UBL5P2,16.186,19.094
MTHFD2P3,0.0,0.0
ALYREF,70.237,82.209
AC044810.2,0.0,0.040999999999999995
SNURF,0.0,0.0
AC100800.1,0.027000000000000003,0.0
EGLN3,0.662,0.833
CDC42BPA,3.07,2.4659999999999997
COPS5,6.682,6.903
ZNF211,3.2230000000000003,3.415
MIR3136,0.0,0.7340000000000001
AC051619.10,0.0,0.059000000000000004
AP005139.1,0.0,0.0
AL357078.1,0.08900000000000001,0.185
CNN2P4,0.674,1.014
AC011509.2,0.0,0.0
AC108724.1,0.0,0.0
AP000344.1,0.0,0.0
SMIM2-AS1,0.239,0.209
BLZF2P,0.0,0.051
MIR191,0.0,0.0
AC104073.4,0.0,0.0
AC022217.3,0.0,0.205
RF00019,0.0,0.0
AP003396.1,0.0,0.113
ACSM3,1.9909999999999999,1.945
TEN1,5.202000000000001,5.529
ZNF702P,1.242,1.1420000000000001
EEF1A1P14,0.121,0.083
AC017101.1,0.09699999999999999,0.1
APLNR,0.0,0.015
PCDH20,0.0,0.0
RGS8,0.0,0.0
ZNF35,6.856,6.099
DHRS7,16.637999999999998,14.88
USP12PY,0.10400000000000001,0.0
HTR7,0.048,0.0
TXNDC9,24.311,25.203000000000003
MIR5196,0.0,0.0
AC004947.2,0.062,0.0
AC008966.3,0.0,0.0
RNU6-702P,0.0,0.0
AL353804.2,0.0,0.0
RN7SL824P,0.0,0.0
ERP29,51.282,56.229
CCDC85C,4.41,4.359
DSCR4-IT1,0.0,0.0
CLDN1,96.454,92.41
AC010620.1,0.0,0.0
EGFR-AS1,0.0,0.0
AL137786.1,0.018000000000000002,0.038
AC013248.1,0.0,0.0
TTC38,7.771,8.021
ZNHIT6,8.715,8.939
AC007620.2,0.114,0.059000000000000004
RN7SKP143,0.0,0.0
RSU1P1,0.0,0.0
AC025263.2,8.642000000000001,9.146
NACAD,0.368,0.35700000000000004
AL139011.1,0.54,0.209
ISM2,0.040999999999999995,0.013999999999999999
AC138956.1,0.44,0.341
AC002543.1,0.0,0.0
AC078918.1,0.0,0.0
FMOD,0.0,0.0
AC104463.2,0.17600000000000002,0.365
GAR1,15.059000000000001,16.07
ADH5P2,0.0,0.0
AC131009.1,0.13,0.40299999999999997
NIFKP2,0.0,0.0
LRRIQ3,0.095,0.07200000000000001
CTH,3.373,2.705
RNU6ATAC39P,0.0,0.0
RPL10P16,22.627,22.379
MIR3671,0.0,0.0
TUBB8P1,0.0,0.0
AC231533.1,0.0,0.0
GNGT2,0.0,0.0
AC005785.2,0.263,0.182
AL139174.1,0.125,0.065
AC007688.1,0.292,0.377
PAICSP1,0.046,0.047
ZFY,0.0,0.0
AC093157.2,0.413,0.213
CYP27A1,1.4669999999999999,0.9990000000000001
PLXDC1,0.012,0.025
AC025176.1,0.303,0.47100000000000003
OR5G3,0.0,0.0
TMEM30A,52.945,49.019
HCRTR2,0.0,0.0
SPATS2,4.211,4.221
FBXL3,2.591,2.218
STARD4-AS1,0.069,0.051
RF00012,0.0,0.0
RAD21,28.338,27.234
AL732314.4,0.0,0.0
WFDC1,0.013000000000000001,0.0
AC007540.1,0.0,0.0
DEFA6,0.0,0.0
VAC14,5.569,5.406000000000001
RF00019,0.0,0.562
AC018735.1,0.221,0.114
AL157834.1,0.0,0.0
BANF1P2,0.21,0.434
AC003973.1,0.0,0.0
EEF1A1P22,0.201,0.166
C17orf107,0.374,0.235
SLFNL1,0.051,0.106
AC012531.1,0.0,0.0
RECQL4,29.851,31.129
MIR1538,0.0,0.0
AC105052.2,0.349,0.14400000000000002
TSC22D2,7.101,6.127000000000001
TOR3A,15.359000000000002,16.79
GABRB2,0.006,0.0
RPL21P123,0.0,0.0
AC099566.1,0.0,0.0
CARD17,0.0,0.0
PKIA,1.338,1.298
NRBP2,7.864,6.855
AC097478.3,0.0,0.0
USF1,21.908,21.235
TBC1D3I,0.0,0.0
SPDYE12P,0.0,0.0
RIT2,0.0,0.027999999999999997
NAA50,30.825,32.609
AC005086.1,0.0,0.0
AL021578.1,0.469,0.5660000000000001
RNU6-1061P,0.0,0.0
CCT7,159.467,171.60299999999998
LINC01952,0.306,0.158
FAM25G,0.0,0.0
SLC8A1-AS1,0.0,0.0
NENFP2,0.0,0.0
NRG3-AS1,0.0,0.0
LINC00029,0.0,0.0
AP001001.1,0.17800000000000002,0.092
AL389915.1,0.0,0.0
AC016542.1,0.225,0.465
PSMG3-AS1,0.6970000000000001,0.7120000000000001
FASLG,0.0,0.032
TRIM38,8.904,7.949
AL121936.2,0.0,0.0
RPS10-NUDT3,77.32600000000001,90.728
L2HGDH,2.997,2.7239999999999998
AIFM3,0.154,0.122
MZB1,0.0,0.05
BCO1,1.442,1.129
GAPDHP22,0.0,0.0
AGXT,0.0,0.0
RF00019,0.0,0.0
LINC02519,0.0,0.0
AC099518.1,0.132,0.272
AL512408.1,0.166,0.28600000000000003
AP002469.1,0.0,0.0
C20orf144,0.046,0.096
GSR,37.489000000000004,31.98
ST8SIA1,0.0,0.0
FAUP1,22.744,26.565
AL592437.1,0.0,0.11599999999999999
MAJIN,0.024,0.0
GEMIN2P1,0.0,0.0
LYRM4,2.54,2.705
AL592424.1,0.0,0.0
CYP4B1,0.16,0.099
AC137695.1,0.0,0.0
RN7SKP16,0.556,0.575
RN7SL477P,0.0,0.0
AC100821.1,0.0,0.0
AL356583.2,0.0,0.0
PCDHB11,0.172,0.136
SPATA12,0.379,0.28800000000000003
UQCRQ,77.225,94.469
VPS51,20.816,21.293000000000003
MARCH7,16.269000000000002,15.067
RHOH,0.0,0.009000000000000001
LIX1,0.0,0.0
DPEP2,0.0,0.016
AC087163.1,0.0,0.0
AP005060.1,0.0,0.0
AL162393.1,0.059000000000000004,0.121
ARL13A,0.0,0.0
IL10RA,0.068,0.013999999999999999
C9orf170,0.0,0.0
IMP3P2,0.0,0.0
KNL1,1.9509999999999998,1.621
RN7SKP90,0.0,0.0
AC084871.2,0.0,0.0
LIPM,0.0,0.0
LINC01516,0.083,0.057
AC121757.1,0.266,0.092
AC005244.1,0.0,0.0
RNU7-174P,0.0,0.0
TMEM38A,11.923,11.487
RF00019,0.0,0.0
RPS25P9,0.0,0.0
ISYNA1,21.605,21.943
CCDC43,21.612,21.989
SLC7A11,14.787,12.953
PNPT1P1,0.191,0.099
RHPN2,12.876,11.265
AC112484.3,0.0,0.071
VPS37C,7.8660000000000005,6.9479999999999995
CFAP54,0.021,0.044000000000000004
EMCN,0.0,0.0
RPPH1,3.16,5.504
LINC00672,0.435,0.37200000000000005
AL353811.1,0.0,0.0
AL845321.1,0.0,0.066
OR7K1P,0.0,0.0
EMILIN2,2.106,2.24
AC091965.5,0.81,0.502
RNA5SP492,0.0,0.0
PSMC1P12,0.0,0.0
SMARCE1P6,0.273,0.377
AL158210.1,0.032,0.026000000000000002
AL591479.1,0.0,0.09
EVA1B,12.212,13.575
STXBP5,1.476,1.112
CCT3,191.82,199.771
NFE2L3,51.744,51.928999999999995
IGF2,0.063,0.062
R3HCC1,16.469,17.859
STIP1P3,1.8419999999999999,1.27
AC091987.1,0.0,0.0
AF131216.5,0.0,0.0
GSPT2,27.535,27.884
OR4D9,0.0,0.0
MFSD1,24.101,23.654
AL589182.1,0.0,0.0
AC018682.1,0.0,0.0
RF02157,0.929,0.5770000000000001
AC012254.3,0.0,0.0
AL139807.1,0.0,0.0
NPHP4,0.892,0.8140000000000001
RNU6-1060P,0.0,0.0
NFYC,9.413,9.027000000000001
AC008957.1,0.0,0.0
AC009879.2,5.966,8.277999999999999
CLEC2A,0.0,0.0
USP49,1.08,0.8390000000000001
RAD21L1,0.0,0.021
DNAJC25,4.775,4.685
LINC01003,3.14,3.28
CLEC18C,0.011000000000000001,0.047
TMCC3,0.583,0.34299999999999997
AC090616.3,0.0,0.0
LINC02293,0.0,0.0
SPAG5,10.822000000000001,10.379000000000001
PGA3,0.0,0.0
AL450304.1,0.0,0.0
RF00019,0.0,0.0
AC093817.2,2.352,2.3169999999999997
AC087632.1,8.972999999999999,10.203
NPHP3-ACAD11,2.633,2.265
AC012588.1,0.0,0.0
AC010653.1,0.0,0.0
PPATP1,0.14300000000000002,0.111
TFAM,23.059,22.828000000000003
AC107959.5,2.145,1.462
AC011603.3,0.0,0.0
MIR1179,0.0,0.0
AL359762.1,0.047,0.145
AC007036.3,1.624,1.3530000000000002
RNU6-1255P,0.0,0.0
AC010149.1,0.0,0.0
BX322557.1,0.0,0.0
CALM1P1,0.0,0.0
EIF5P2,0.0,0.0
POC1B-GALNT4,7.296,6.553999999999999
FAM86EP,1.291,1.4340000000000002
CHIT1,0.0,0.0
MERTK,0.542,0.731
GLRA3,0.006,0.006
TWIST1,0.41600000000000004,0.631
AC036111.1,0.0,0.0
AL583836.1,2.012,1.818
AL590004.2,0.0,0.0
CBX7,1.268,1.224
KRASP1,0.0,0.0
AC008537.1,8.156,8.186
AF130417.1,0.0,0.0
TEKT4P2,1.175,0.868
GGH,17.708,19.743
LINC01456,0.0,0.081
SPTBN2,7.215,6.307
AC008751.1,0.0,0.0
AL513331.1,0.0,0.0
RF02271,0.0,0.0
RN7SKP29,0.0,0.0
GPR25,0.0,0.0
RF00019,0.0,0.0
RPL23AP34,0.0,0.14
CRB3,18.97,21.337
INPP4A,1.466,1.368
AL049542.1,0.0,0.0
RF00410,0.821,0.8490000000000001
TPRKBP2,0.0,0.121
AC015802.4,0.07400000000000001,0.077
AL353801.3,0.613,0.74
LINC01204,0.011000000000000001,0.011000000000000001
SLC9A3R2,5.0569999999999995,5.1160000000000005
USP25,4.248,3.844
LINC02446,0.0,0.0
RF00019,0.0,0.0
AC097372.1,0.0,0.0
BX284668.6,0.0,0.0
AC015922.3,3.05,2.906
AL157937.1,0.0,0.0
AL512326.2,0.0,0.0
PTCD2P1,0.0,0.0
CRTC1,1.455,1.275
MRAP2,0.57,0.509
AL162718.1,0.0,0.0
RPL13P,0.0,0.0
AC007690.1,0.0,0.0
AL512363.1,0.095,0.0
NMUR1,0.017,0.0
CFAP70,0.16399999999999998,0.085
RN7SL130P,0.363,0.563
AP000781.1,0.35600000000000004,1.2890000000000001
TOR1AIP1,5.864,5.5760000000000005
CDC25C,5.36,5.268
AC005999.2,0.0,0.0
AL160275.2,0.0,0.0
OR10H2,0.0,0.0
PGAP2,10.503,10.302
MAGOH,50.876999999999995,61.525
TMED7-TICAM2,10.033,8.392000000000001
AC093297.1,0.0,0.0
RN7SL546P,0.0,0.0
AC020656.2,0.616,0.41
Z86062.1,0.428,0.6629999999999999
PTDSS2,4.2669999999999995,4.197
PCED1B,1.65,1.4
AC021483.2,0.21899999999999997,0.45299999999999996
MIS18A-AS1,0.21600000000000003,0.07400000000000001
BTBD16,0.115,0.14300000000000002
AEBP1,0.011000000000000001,0.035
FP236315.1,0.0,0.0
RAB1C,5.667000000000001,4.348
ZNF618,1.91,1.699
MANSC1,13.353,12.446
AC004852.2,0.0,0.0
BEAN1,0.075,0.10099999999999999
TRPM3,0.0,0.003
AL360270.1,0.0,0.073
RN7SL282P,0.0,0.0
UCK2,13.411,12.807
DNAJC4,8.731,9.122
AC068669.1,0.348,0.20600000000000002
RN7SL326P,0.0,0.0
CACYBP,38.48,42.196000000000005
AP003774.3,0.0,0.0
RPS6KL1,1.062,1.083
RN7SL608P,1.1909999999999998,0.616
AC063926.1,0.133,0.0
AC016745.1,0.436,0.226
AC046158.2,0.0,0.0
KRTAP4-8,0.0,0.0
AC073410.1,0.094,0.0
LIFR-AS1,0.087,0.124
PHBP20,0.135,0.35
SLCO1B1,0.22399999999999998,0.051
AC002486.1,0.0,0.0
RNU6-665P,0.0,0.0
MPEG1,0.0,0.0
SPTBN4,0.132,0.078
ENTPD7,1.161,0.996
AL592182.3,0.0,0.0
ZNF236,3.307,2.464
AC093510.2,0.062,0.064
AC104417.1,0.0,0.0
LINC01740,0.0,0.0
AC018521.2,0.0,0.217
AC005899.1,0.0,0.0
ZNF402P,0.0,0.0
CD80,0.0,0.0
HAUS5,6.431,6.572
AC015712.6,1.092,0.8009999999999999
AL359091.4,0.193,0.1
NDUFA11,10.21,11.405
Z99716.1,0.0,0.0
RF00019,0.0,0.0
MIR29B2CHG,0.327,0.20199999999999999
AC018754.1,0.079,0.136
AC126696.3,0.0,0.071
NDUFA3P2,0.0,0.0
LINC01977,0.062,0.16
AL353093.1,0.0,0.0
AC008985.1,0.0,0.0
AC079313.1,0.0,0.0
AL592430.1,0.0,0.0
ATP5MF,26.448,34.826
JCHAIN,0.0,0.0
DOCK8,0.004,0.004
AC099568.1,0.0,0.0
EMX2OS,0.0,0.0
AL583834.1,0.0,0.0
AL121655.1,0.36,0.18600000000000003
AC010148.1,0.14,0.11599999999999999
AL513328.1,0.0,0.0
ZNF670,1.419,1.249
AL158050.1,4.363,2.6319999999999997
IL2RB,0.0,0.0
RF00017,0.0,0.0
ARMC4,0.0,0.0
ASB3,1.284,1.396
SLC49A3,0.063,0.0
ZMYM4,10.061,9.326
ZNF676,0.0,0.0
RNU4-24P,0.0,0.0
AL390037.1,0.0,0.0
FAM238C,0.05,0.021
AC104777.2,0.0,0.0
AL357055.3,0.0,0.0
AC079360.1,0.0,0.0
RPS3AP49,0.21,0.145
AL391832.2,0.091,0.251
AC096736.1,0.0,0.0
Z98884.2,0.423,1.3119999999999998
FAHD2CP,1.32,1.392
IL17REL,0.0,0.0
Z93930.3,0.29600000000000004,0.382
AK4P6,0.0,0.0
AL137244.1,0.064,0.132
TBC1D21,0.0,0.0
MSS51,0.6859999999999999,0.662
SREK1IP1,3.66,3.616
ASS1P4,0.0,0.0
RF01892,12.852,11.235
GPD1L,4.118,3.924
RF00056,2.38,2.238
PTPRCAP,0.9470000000000001,1.01
PGK2,0.033,0.0
CLASP1,9.131,7.4270000000000005
AC137936.2,0.033,0.17300000000000001
AL161785.3,0.0,0.0
TRIM51DP,0.0,0.0
IPO7P1,1.219,0.63
LHFPL3-AS1,0.0,0.0
CAPNS2,0.16399999999999998,0.027999999999999997
STARD8,0.07,0.08199999999999999
STRADBP1,0.0,0.0
WASIR2,0.0,0.0
AK3,11.796,12.16
ST8SIA3,0.0,0.017
AP000676.2,0.0,0.0
AC113398.2,0.0,0.0
ZNF200,2.356,2.414
MIR181D,0.40399999999999997,0.0
HSPB2,0.0,0.0
AL357153.1,0.019,0.019
LINC02543,0.0,0.0
RPL23P8,52.799,58.619
MYCBPAP,0.017,0.018000000000000002
ALOX12,0.0,0.0
SIRT4,1.224,1.031
CLDND1,10.099,9.78
KLF3P2,0.0,0.0
SLC7A14-AS1,0.0,0.0
PALM2,0.02,0.061
LINC00348,0.0,0.0
SH2B1,5.24,5.027
AC092801.1,0.0,0.0
AC021205.1,0.0,0.165
MPZL1,14.754000000000001,13.354000000000001
AL354919.1,0.025,0.025
AC005921.1,0.0,0.0
PIKFYVE,3.628,2.748
ZFP36L2,37.525,33.022
AC063965.1,0.38799999999999996,0.344
AC036222.2,0.0,0.0
MRPL22P1,0.0,0.0
COX6A1,58.669,71.291
AC015712.7,0.0,0.0
NSUN5P1,1.218,1.354
GLIPR2,0.19899999999999998,0.16899999999999998
LINC01983,0.059000000000000004,0.0
RPSAP28,0.0,0.0
AL356653.1,6.922999999999999,7.956
FAM217A,0.0,0.0
MAGI3,1.975,1.7630000000000001
AC021733.1,0.0,0.0
ALG10B,1.033,0.9309999999999999
AC003965.1,0.249,0.172
TMSB4XP6,70.97800000000001,79.345
AP003392.1,0.0,0.0
AL139035.1,0.049,0.0
AC126118.1,0.794,0.27399999999999997
SLC1A3,0.18600000000000003,0.165
AL008638.4,0.0,0.0
CCDC146,0.161,0.16699999999999998
SPACA3,0.0,0.0
HIST1H2APS5,0.0,0.0
AC007381.1,0.006,0.006
PRSS1,0.413,0.534
MIR19B1,0.0,0.0
AP005597.1,0.0,0.0
RF02271,1.787,1.386
SKP1,19.195,21.021
LINC02539,0.0,0.0
AC022150.2,0.0,0.0
ZNF101P1,0.0,0.0
AL139148.1,0.0,0.0
AC026954.1,0.0,0.0
SMCO2,0.196,0.348
AC134878.2,0.105,0.626
GP5,0.0,0.0
AC018680.1,0.0,0.0
SORBS1,0.19699999999999998,0.157
SEC63P1,2.069,2.095
UBXN10-AS1,0.0,0.0
AL606469.1,0.062,0.0
RF00019,0.0,0.0
RPL38,100.301,116.641
MED7,13.448,13.33
AC087473.1,0.0,0.0
AL354928.1,0.09,0.0
ANKFN1,0.006999999999999999,0.0
SLC22A2,0.009000000000000001,0.0
KLHL25,5.078,4.6
AC046185.1,4.958,4.684
MXD1,3.798,3.563
AC092111.3,0.075,0.115
AC005740.4,0.11599999999999999,0.0
LINC02585,0.565,0.0
HNRNPM,46.181999999999995,46.894
AC008533.1,0.0,0.0
DLGAP4,6.919,6.12
BX276092.5,0.0,0.0
AC091132.3,0.0,0.0
HNRNPH3P1,0.0,0.0
MREGP1,0.0,0.0
MIR450B,0.0,0.0
ANKRD10,15.136,14.135
PRMT2,9.142999999999999,9.568
LINC02242,0.0,0.0
AL133330.2,0.071,0.0
ACSM2A,0.0,0.0
PWWP3A,4.133,3.6310000000000002
SIRT2,6.852,7.869
AL035246.1,0.0,0.0
AC010273.2,0.379,0.262
DHX9,58.176,56.153999999999996
AC010894.4,0.0,0.0
AL136140.1,0.0,0.0
AC093763.2,0.0,0.0
ATP6V1F,120.73200000000001,149.74200000000002
AC006453.2,0.0,0.0
RPL39P34,0.0,0.0
AC010503.2,0.0,0.0
AL590609.1,0.0,0.0
HPGD,0.27,0.228
AC002480.2,0.7959999999999999,1.183
RTL3,0.0,0.0
RPL30P7,0.0,0.0
LINC02287,0.0,0.040999999999999995
AL513523.1,0.212,0.131
AL772337.2,0.0,0.0
FKBP15,3.1319999999999997,2.9739999999999998
EIF3CL,0.036000000000000004,0.0
PPP1R16B,0.0,0.009000000000000001
ZNF770,6.11,6.066
AC005972.3,0.019,0.0
AL133396.2,0.0,0.0
AL590365.1,0.0,0.0
GPR83,0.013000000000000001,0.04
NTAN1P3,0.0,0.0
PPM1D,2.3609999999999998,2.362
AC010504.1,0.9470000000000001,0.5870000000000001
AL359915.1,0.0,0.0
AC245297.3,0.25,0.258
LINC02051,0.0,0.0
FAM241B,22.073,25.331
AC090164.4,0.0,0.0
RF00017,0.196,0.203
AC138356.3,0.0,0.0
TDGF1,0.0,0.0
GFOD1,1.6380000000000001,1.5759999999999998
AC121338.2,0.54,0.361
AC121161.2,0.0,0.0
AL137802.1,0.0,0.0
HERC2P9,0.39299999999999996,0.33799999999999997
AC013470.4,0.0,0.0
AC004765.1,0.0,0.0
LRRCC1,1.4509999999999998,1.569
FOSB,2.6830000000000003,2.352
GPI,35.423,33.433
SRGN,0.046,0.0
FAR1-IT1,0.301,0.467
ZNF792,2.4090000000000003,2.531
DDX18,21.82,21.458000000000002
DDX18P1,0.027999999999999997,0.0
SLC25A5P6,0.0,0.0
FLNB-AS1,0.015,0.0
VCX3A,0.0,0.0
COIL,8.545,8.722999999999999
MRPL19,9.28,9.69
SMIM35,0.0,0.0
HMGB1P48,0.0,0.0
HMGN2P11,0.0,0.0
EMC8,14.139000000000001,15.357000000000001
AC025154.2,3.378,2.802
COQ10B,11.212,11.742
RPL13AP25,8.687999999999999,15.35
KRT18P40,0.035,0.0
AC130371.1,0.0,0.0
MBTPS1,11.251,10.231
KCNU1,0.0,0.0
AC104071.1,0.0,0.0
FAM90A1,0.109,0.271
TPI1P2,0.769,0.682
SLC30A1,12.585,11.343
AL031726.1,0.0,0.0
CENPBD1P1,3.241,3.595
PCNX3,16.011,14.044
LINC00313,0.0,0.0
RAD51B,0.511,0.414
SERPINB8P1,0.0,0.0
ZNF197-AS1,0.622,0.919
LINC02444,0.0,0.0
ENSA,43.821999999999996,46.873999999999995
AC112694.1,0.0,0.0
AC007780.1,13.675999999999998,11.73
RPL11,277.248,304.747
KRT8P44,0.040999999999999995,0.042
U73023.1,0.0,0.0
AC015959.1,0.0,0.0
AC073655.2,0.149,0.10300000000000001
AC009961.3,0.0,0.15
AC004834.1,0.038,0.065
FAM230C,0.0,0.0
POLR1D,7.915,8.201
RPS27AP12,0.11900000000000001,0.24600000000000002
RPL17-C18orf32,169.222,196.25
C5AR1,0.22399999999999998,0.213
AL133243.4,0.036000000000000004,0.0
NEK10,0.081,0.084
ZMYM2,5.755,4.875
DPAGT1,9.168,9.232000000000001
RN7SL752P,0.0,0.0
PDCD1,0.079,0.027000000000000003
AC005632.2,0.201,0.138
SERF2,37.437,46.214
CLCF1,10.378,9.952
AC020928.2,0.027000000000000003,0.084
KCNJ12,0.0,0.0
FOXK2,8.447000000000001,7.595
LINC02496,0.0,0.0
AC110602.1,0.0,0.0
KRT83,0.0,0.0
RNU7-151P,0.0,0.0
SNRPG,29.201,37.927
CTRB2,0.0,0.0
RF02125,11.102,12.037
ZSCAN1,0.023,0.0
AC008543.2,0.0,0.0
XAGE1A,0.0,0.0
RPS27AP10,0.0,0.0
AC134043.1,0.174,0.0
RPL7P29,0.0,0.0
SMIM2-IT1,0.0,0.0
LINC02624,0.0,0.0
NAP1L5,0.0,0.0
KCNC4,0.9890000000000001,0.853
FGB,0.14300000000000002,0.021
FGL2,0.0,0.0
TRIM55,0.0,0.0
RF00019,3.423,3.218
AC138701.1,0.0,0.16
PRKAA1,16.322,14.142999999999999
PCDHGA7,0.5489999999999999,0.547
CDC42P6,26.155,23.27
XDH,0.639,0.6609999999999999
ETV7,1.493,1.11
SHLD3,2.665,1.91
AL445426.1,0.0,0.0
SEMA4B,16.357,14.602
MRPL50,10.144,10.234
ATP6V1B1,0.0,0.0
PYGO2,19.5,18.69
AC026336.3,0.0,0.0
NFIC,4.024,3.8280000000000003
LINC02150,0.0,0.0
MIR1207,0.0,0.0
AP002409.1,0.0,0.0
CFAP69,0.285,0.207
AC007686.4,0.0,0.0
RN7SL850P,0.0,0.0
MFRP,0.047,0.049
ARL15,3.207,2.9539999999999997
BHMT,0.0,0.0
UNC13A,0.015,0.026000000000000002
DCLK3,0.0,0.0
RNU11-2P,0.0,0.0
U51244.1,0.0,0.153
RUNDC3A,0.023,0.07
RANP3,0.0,0.0
AC067942.3,0.153,0.0
AC114947.2,0.044000000000000004,0.20600000000000002
RPL4P1,0.0,0.0
OTUB2,8.606,8.225
AL513550.1,1.227,1.129
AC093857.1,0.0,0.0
VEPH1,1.651,1.567
MTG2,12.494000000000002,12.700999999999999
RNU6-910P,0.0,0.0
AC009495.1,0.149,0.0
AC140479.2,0.7959999999999999,0.6409999999999999
AC007160.1,0.868,0.539
YWHAEP1,2.468,1.426
AC079209.1,0.0,0.0
ATP1B2,0.0,0.0
AC069120.1,0.826,0.9079999999999999
LINC02601,0.19899999999999998,0.20600000000000002
PTP4A1P4,0.0,0.0
AC093752.3,0.0,0.0
AL035458.2,35.051,36.789
LINC02570,0.0,0.0
ERVH48-1,0.0,0.0
RN7SKP125,0.0,0.0
MIR4292,4.96,4.275
PRPF39,8.03,7.619
AC138696.2,3.477,4.367
HNRNPA1P11,0.0,0.0
MIR6743,5.851,7.664
CUX1,2.638,2.112
LINC01526,0.0,0.0
PARPBP,5.6610000000000005,5.517
AC117490.2,0.0,0.0
SLA,0.0,0.0
AC007422.2,0.0,0.0
AC006539.1,0.0,0.0
AC078899.3,0.0,0.0
PDIA3P2,0.0,0.0
AL357079.2,0.027000000000000003,0.055999999999999994
AC080188.2,0.0,0.45899999999999996
AL050403.1,0.0,0.0
MIR4683,3.077,2.122
AC138207.8,0.052000000000000005,0.293
IYD,0.032,0.0
AC009090.5,0.09699999999999999,0.025
TAF3,4.351,4.007
LINC01198,0.0,0.0
AC092718.5,0.0,0.0
AC004241.5,0.0,0.0
AC124312.2,0.0,0.0
AL035530.1,0.0,0.0
AC025434.1,0.0,0.0
PRPF38A,9.23,8.76
