genes,H1299_polyA_S2-12h-A,H1299_polyA_S2-12h-B
BRICD5,2.0780000000000003,1.975
LINC01766,0.0,0.0
YAP1,25.772,26.486
DANT1,0.0,0.0
RF00019,0.0,0.0
BMP7,0.0,0.009000000000000001
AC016026.1,5.321000000000001,5.013
SIX1,1.9609999999999999,2.249
URAHP,0.131,0.2
AC126544.1,0.11699999999999999,0.312
AC099508.1,0.079,0.0
MIR548N,0.0,0.0
SLC25A34,0.079,0.055999999999999994
AF127936.2,0.0,0.0
CAB39L,2.8089999999999997,2.884
AL359706.1,1.046,1.187
MRPL9,60.641000000000005,58.565
AHSP,0.0,0.0
IGHG3,0.0,0.0
RNU6-662P,0.0,0.0
AC012486.1,0.0,0.0
EIF4HP2,0.0,0.166
AL391422.1,0.10099999999999999,0.214
RPL35AP28,0.0,0.141
OSTN-AS1,0.0,0.0
COMMD10,3.802,3.201
CD9,27.243000000000002,25.572
TAF4,4.413,4.71
MIR330,0.0,0.49700000000000005
AL929554.1,0.191,0.135
MED20,10.578,9.628
SEPT4,0.016,0.028999999999999998
DLGAP4-AS1,0.289,0.249
HNRNPA3P12,0.165,0.132
C1DP5,0.0,0.0
ARG2,7.812,7.329
STRAP,287.247,286.35900000000004
AC093297.2,0.821,1.04
OR7E130P,0.0,0.0
NDFIP2,4.189,4.391
RNU2-72P,0.0,0.0
AC012511.1,0.0,0.20800000000000002
TTC5,2.0469999999999997,1.9340000000000002
LINC01967,0.047,0.15
TOMM20P4,5.051,3.762
RPL36AP45,0.138,0.294
LINC02264,0.0,0.0
AC015912.2,0.0,0.0
STAG3L5P-PVRIG2P-PILRB,18.29,16.609
RPL17P26,0.0,0.0
RPL7P11,0.33399999999999996,0.426
AC092035.1,0.0,0.0
TSSK4,0.023,0.0
MRPS18C,8.128,8.004
TRNAU1AP,7.584,8.026
ACKR1,0.0,0.0
TRAK2,8.566,8.634
MADD,6.2139999999999995,6.22
AL022718.1,15.172,9.462
AL929472.4,0.0,0.0
AL513478.2,0.0,0.0
MRGPRX1,0.0,0.0
SDCBPP2,0.745,1.479
ALPK3,0.0,0.0
RPL37P2,11.637,9.937999999999999
AC231657.1,0.0,0.11800000000000001
AC018797.3,0.0,0.0
AC098817.1,0.0,0.0
AC090559.1,0.039,0.042
AL157788.1,0.0,0.0
BICD1,5.928999999999999,5.683
PSMD8P1,1.829,1.2770000000000001
ZBBX,0.011000000000000001,0.035
RN7SL574P,0.0,0.0
AL591428.1,0.0,0.0
AL355490.1,0.109,0.057999999999999996
FADS3,1.026,1.125
RPSAP1,0.0,0.0
AC012451.1,0.0,0.0
CSNK1A1P3,0.133,0.0
DUSP10,1.57,1.125
KLHDC3,46.798,47.485
RND3,7.837999999999999,7.858
MT1CP,0.0,0.0
IFI30,1.65,1.456
AC007834.1,0.0,0.0
UBE2L5,0.222,0.172
AC008443.5,2.441,1.443
AC069272.1,0.0,0.0
RF00432,0.0,0.0
SRSF2,143.812,145.172
AL079305.1,0.0,0.016
MALL,0.0,0.015
CKAP2,40.873000000000005,42.591
RF00003,0.0,0.0
AC127496.1,0.0,0.0
SGO1-AS1,0.006999999999999999,0.013999999999999999
AC037198.2,0.376,0.5329999999999999
RAB3D,1.699,1.76
GAS7,0.009000000000000001,0.005
LINC02103,0.0,0.0
SEC22B2,0.0,0.0
CNOT7P1,0.413,0.494
TMEM33,22.404,22.77
AL133516.1,0.0,0.0
TMEM53,1.123,1.182
AC012574.2,0.198,0.0
AL590426.1,0.0,0.0
DENND6B,0.09,0.095
AP000553.5,0.311,0.628
SNORD45B,2.441,4.546
MEG8,0.0,0.0
AC096644.4,0.0,0.0
CD1A,0.0,0.0
ACBD5,11.522,11.36
AC008770.3,0.563,0.6990000000000001
MAP1B,6.571000000000001,6.409
AC004967.2,4.813,4.439
ARHGAP25,0.016,0.0
OAT,22.116,23.309
CTPS2,0.326,0.423
APOE,11.038,11.027000000000001
AC026368.1,0.0,0.0
AC009509.2,0.0,0.109
AC092368.3,0.635,0.7929999999999999
SLC16A3,13.78,12.953
TAS2R9,0.0,0.0
FNDC5,0.0,0.015
UBL5P2,17.659000000000002,13.45
MTHFD2P3,0.0,0.0
ALYREF,222.076,218.50900000000001
AC044810.2,0.0,0.0
SNURF,0.012,0.0
AC100800.1,0.021,0.068
EGLN3,0.018000000000000002,0.013000000000000001
CDC42BPA,3.4610000000000003,3.543
COPS5,26.871,25.881
ZNF211,1.946,1.681
MIR3136,0.0,0.0
AC051619.10,0.0,0.048
AP005139.1,0.0,0.0
AL357078.1,0.0,0.0
CNN2P4,1.896,2.741
AC011509.2,0.0,0.0
AC108724.1,0.0,0.0
AP000344.1,0.0,0.0
SMIM2-AS1,0.11699999999999999,0.249
BLZF2P,0.0,0.0
MIR191,0.0,0.0
AC104073.4,0.588,0.391
AC022217.3,0.0,0.055999999999999994
RF00019,0.0,0.0
AP003396.1,0.34700000000000003,0.369
ACSM3,0.012,0.006
TEN1,3.608,3.784
ZNF702P,1.835,1.801
EEF1A1P14,0.256,0.068
AC017101.1,0.0,0.08199999999999999
APLNR,0.0,0.0
PCDH20,0.0,0.0
RGS8,0.0,0.0
ZNF35,5.01,5.127999999999999
DHRS7,4.071000000000001,3.929
USP12PY,0.083,0.08800000000000001
HTR7,2.7089999999999996,2.895
TXNDC9,16.386,17.317
MIR5196,0.0,0.0
AC004947.2,0.0,0.0
AC008966.3,0.068,0.024
RNU6-702P,0.0,0.0
AL353804.2,0.0,0.0
RN7SL824P,0.0,0.0
ERP29,33.165,33.062
CCDC85C,6.627000000000001,6.233
DSCR4-IT1,1.6580000000000001,0.992
CLDN1,24.480999999999998,24.628
AC010620.1,0.0,0.0
EGFR-AS1,0.0,0.0
AL137786.1,0.028999999999999998,0.015
AC013248.1,0.0,0.0
TTC38,5.882999999999999,5.397
ZNHIT6,12.015999999999998,12.655999999999999
AC007620.2,0.023,0.145
RN7SKP143,0.0,0.0
RSU1P1,0.0,0.0
AC025263.2,6.736000000000001,5.546
NACAD,0.035,0.019
AL139011.1,0.0,0.114
ISM2,0.064,0.08
AC138956.1,0.785,0.46399999999999997
AC002543.1,0.0,0.0
AC078918.1,0.0,0.0
FMOD,0.0,0.0
AC104463.2,0.0,0.0
GAR1,29.826999999999998,28.425
ADH5P2,0.0,0.0
AC131009.1,1.032,1.0979999999999999
NIFKP2,0.0,0.0
LRRIQ3,0.266,0.22399999999999998
CTH,1.475,1.53
RNU6ATAC39P,0.0,0.0
RPL10P16,13.15,11.562000000000001
MIR3671,0.9990000000000001,0.531
TUBB8P1,0.0,0.0
AC231533.1,0.0,0.0
GNGT2,0.026000000000000002,0.027999999999999997
AC005785.2,0.209,0.222
AL139174.1,0.05,0.053
AC007688.1,0.29,0.431
PAICSP1,0.0,0.077
ZFY,0.0,0.0
AC093157.2,0.0,0.07
CYP27A1,0.059000000000000004,0.031
PLXDC1,0.0,0.005
AC025176.1,0.48200000000000004,0.769
OR5G3,0.0,0.0
TMEM30A,38.598,39.580999999999996
HCRTR2,0.0,0.0
SPATS2,15.702,15.442
FBXL3,3.304,3.363
STARD4-AS1,0.09300000000000001,0.11599999999999999
RF00012,0.0,0.0
RAD21,84.32600000000001,88.32
AL732314.4,0.0,0.0
WFDC1,0.0,0.0
AC007540.1,0.0,0.0
DEFA6,0.0,0.0
VAC14,6.462999999999999,6.571000000000001
RF00019,0.0,0.0
AC018735.1,0.146,0.249
AL157834.1,0.157,0.111
BANF1P2,0.0,0.177
AC003973.1,0.0,0.043
EEF1A1P22,0.255,0.305
C17orf107,0.812,0.521
SLFNL1,0.01,0.022000000000000002
AC012531.1,4.05,3.28
RECQL4,22.699,22.484
MIR1538,0.0,0.0
AC105052.2,1.107,1.531
TSC22D2,4.577,4.385
TOR3A,15.539000000000001,16.214000000000002
GABRB2,0.0,0.0
RPL21P123,0.0,0.115
AC099566.1,0.0,0.0
CARD17,0.161,0.057
PKIA,9.205,8.955
NRBP2,1.973,1.7530000000000001
AC097478.3,0.0,0.0
USF1,20.224,19.935
TBC1D3I,0.0,0.0
SPDYE12P,0.0,0.0
RIT2,0.0,0.0
NAA50,30.874000000000002,30.677
AC005086.1,0.0,0.0
AL021578.1,0.37200000000000005,0.264
RNU6-1061P,0.0,0.0
CCT7,207.83599999999998,202.399
LINC01952,0.0,0.0
FAM25G,0.0,0.0
SLC8A1-AS1,0.005,0.022000000000000002
NENFP2,0.0,0.0
NRG3-AS1,0.0,0.0
LINC00029,0.0,0.0
AP001001.1,0.035,0.225
AL389915.1,0.0,0.0
AC016542.1,0.0,0.19
PSMG3-AS1,1.038,0.8640000000000001
FASLG,0.0,0.0
TRIM38,2.52,2.7260000000000004
AL121936.2,0.0,0.0
RPS10-NUDT3,39.582,37.830999999999996
L2HGDH,2.572,2.73
AIFM3,0.179,0.134
MZB1,0.01,0.0
BCO1,0.0,0.0
GAPDHP22,0.106,0.0
AGXT,0.0,0.0
RF00019,0.0,0.0
LINC02519,0.0,0.0
AC099518.1,0.0,0.16699999999999998
AL512408.1,0.374,0.257
AP002469.1,0.0,0.0
C20orf144,0.092,0.09699999999999999
GSR,19.179000000000002,19.081
ST8SIA1,0.174,0.153
FAUP1,12.100999999999999,10.842
AL592437.1,0.268,0.475
MAJIN,0.0,0.0
GEMIN2P1,0.0,0.0
LYRM4,5.117,4.875
AL592424.1,0.086,0.122
CYP4B1,0.0,0.0
AC137695.1,0.0,0.096
RN7SKP16,1.617,1.095
RN7SL477P,0.0,0.0
AC100821.1,0.018000000000000002,0.0
AL356583.2,0.0,0.0
PCDHB11,0.28300000000000003,0.379
SPATA12,0.02,0.043
UQCRQ,32.256,28.964000000000002
VPS51,22.026999999999997,21.845
MARCH7,26.83,27.511999999999997
RHOH,0.0,0.0
LIX1,0.0,0.0
DPEP2,0.0,0.0
AC087163.1,0.0,0.0
AP005060.1,0.0,0.0
AL162393.1,0.325,0.34600000000000003
ARL13A,0.0,0.0
IL10RA,0.011000000000000001,0.0
C9orf170,0.0,0.0
IMP3P2,0.0,0.0
KNL1,11.76,12.43
RN7SKP90,0.0,0.0
AC084871.2,0.0,0.0
LIPM,0.0,0.0
LINC01516,0.0,0.0
AC121757.1,0.0,0.0
AC005244.1,0.13,0.0
RNU7-174P,0.0,0.0
TMEM38A,1.236,1.3769999999999998
RF00019,0.0,0.0
RPS25P9,0.0,0.0
ISYNA1,70.416,66.403
CCDC43,14.946,15.181
SLC7A11,4.019,4.082
PNPT1P1,0.133,0.263
RHPN2,15.548,14.966
AC112484.3,0.813,0.461
VPS37C,7.996,7.632999999999999
CFAP54,0.024,0.036000000000000004
EMCN,0.0,0.0
RPPH1,0.924,0.42100000000000004
LINC00672,0.012,0.025
AL353811.1,0.0,0.0
AL845321.1,0.0,0.0
OR7K1P,0.0,0.0
EMILIN2,5.876,5.752999999999999
AC091965.5,0.0,0.0
RNA5SP492,0.0,0.0
PSMC1P12,0.0,0.0
SMARCE1P6,0.07200000000000001,0.077
AL158210.1,0.159,0.051
AL591479.1,0.069,0.221
EVA1B,72.542,68.068
STXBP5,7.0329999999999995,6.566
CCT3,227.465,233.475
NFE2L3,26.86,28.208000000000002
IGF2,0.084,0.06
R3HCC1,14.687999999999999,14.470999999999998
STIP1P3,2.165,2.274
AC091987.1,0.0,0.0
AF131216.5,0.124,0.066
GSPT2,5.254,5.607
OR4D9,0.0,0.0
MFSD1,8.71,8.967
AL589182.1,0.0,0.0
AC018682.1,0.0,0.031
RF02157,1.475,2.04
AC012254.3,0.021,0.022000000000000002
AL139807.1,0.0,0.0
NPHP4,2.583,2.677
RNU6-1060P,0.0,0.0
NFYC,18.349,19.498
AC008957.1,0.0,0.0
AC009879.2,32.67,34.654
CLEC2A,0.0,0.0
USP49,1.851,2.0980000000000003
RAD21L1,0.07200000000000001,0.19699999999999998
DNAJC25,7.102,8.538
LINC01003,2.74,3.207
CLEC18C,0.0,0.0
TMCC3,3.718,3.8989999999999996
AC090616.3,0.0,0.0
LINC02293,0.052000000000000005,0.055
SPAG5,27.14,27.858
PGA3,0.0,0.0
AL450304.1,0.0,0.0
RF00019,0.0,0.0
AC093817.2,0.0,0.0
AC087632.1,8.523,8.217
NPHP3-ACAD11,2.279,2.281
AC012588.1,0.0,0.0
AC010653.1,0.05,0.0
PPATP1,0.312,0.272
TFAM,23.436999999999998,24.723000000000003
AC107959.5,0.34,0.175
AC011603.3,0.0,0.0
MIR1179,0.0,0.0
AL359762.1,0.18600000000000003,0.198
AC007036.3,1.396,1.713
RNU6-1255P,0.0,0.0
AC010149.1,0.0,0.0
BX322557.1,0.0,0.0
CALM1P1,0.0,0.10800000000000001
EIF5P2,0.0,0.0
POC1B-GALNT4,1.171,1.0190000000000001
FAM86EP,2.358,2.421
CHIT1,0.0,0.0
MERTK,9.145,9.112
GLRA3,0.0,0.0
TWIST1,8.076,8.452
AC036111.1,0.0,0.0
AL583836.1,0.0,0.0
AL590004.2,0.0,0.126
CBX7,2.701,2.6519999999999997
KRASP1,0.0,0.0
AC008537.1,14.265999999999998,14.419
AF130417.1,0.0,0.0
TEKT4P2,1.047,1.235
GGH,43.199,44.473
LINC01456,0.0,0.0
SPTBN2,1.239,1.263
AC008751.1,0.0,0.0
AL513331.1,0.0,0.0
RF02271,0.639,0.408
RN7SKP29,0.0,0.0
GPR25,0.0,0.0
RF00019,0.0,0.0
RPL23AP34,0.107,0.0
CRB3,0.08199999999999999,0.028999999999999998
INPP4A,2.286,2.237
AL049542.1,0.0,0.0
RF00410,3.255,2.7710000000000004
TPRKBP2,0.37,0.098
AC015802.4,0.132,0.188
AL353801.3,0.0,0.0
LINC01204,0.017,0.036000000000000004
SLC9A3R2,8.962,8.976
USP25,3.6510000000000002,3.885
LINC02446,0.0,0.0
RF00019,0.0,0.0
AC097372.1,0.0,0.0
BX284668.6,0.1,0.0
AC015922.3,1.911,0.6779999999999999
AL157937.1,0.0,0.0
AL512326.2,0.0,0.0
PTCD2P1,0.0,0.0
CRTC1,2.045,1.712
MRAP2,0.226,0.19699999999999998
AL162718.1,0.0,0.0
RPL13P,0.0,0.0
AC007690.1,0.0,0.0
AL512363.1,0.0,0.0
NMUR1,0.068,0.073
CFAP70,3.13,3.261
RN7SL130P,0.14400000000000002,0.0
AP000781.1,0.565,0.301
TOR1AIP1,5.827999999999999,5.996
CDC25C,6.886,7.172000000000001
AC005999.2,0.0,0.0
AL160275.2,0.0,0.0
OR10H2,0.0,0.0
PGAP2,7.392,6.455
MAGOH,52.265,47.51
TMED7-TICAM2,4.615,4.928999999999999
AC093297.1,0.0,0.0
RN7SL546P,0.0,0.0
AC020656.2,0.0,0.0
Z86062.1,0.17,0.18100000000000002
PTDSS2,6.311,6.309
PCED1B,1.9980000000000002,1.929
AC021483.2,0.348,0.185
MIS18A-AS1,0.0,0.0
BTBD16,0.0,0.019
AEBP1,0.0,0.027999999999999997
FP236315.1,0.0,0.0
RAB1C,1.74,1.08
ZNF618,0.14400000000000002,0.10800000000000001
MANSC1,1.661,1.399
AC004852.2,0.0,0.0
BEAN1,0.0,0.0
TRPM3,0.002,0.0
AL360270.1,0.0,0.0
RN7SL282P,0.0,0.0
UCK2,18.1,18.705
DNAJC4,3.945,3.8480000000000003
AC068669.1,0.039,0.0
RN7SL326P,0.0,0.0
CACYBP,37.02,35.955
AP003774.3,0.0,0.0
RPS6KL1,0.04,0.018000000000000002
RN7SL608P,1.024,1.341
AC063926.1,0.0,0.0
AC016745.1,0.0,0.092
AC046158.2,0.0,0.0
KRTAP4-8,0.0,0.0
AC073410.1,0.075,0.0
LIFR-AS1,0.078,0.092
PHBP20,0.161,0.171
SLCO1B1,0.138,0.147
AC002486.1,0.0,0.0
RNU6-665P,0.0,0.0
MPEG1,0.0,0.0
SPTBN4,0.276,0.282
ENTPD7,2.559,2.725
AL592182.3,0.0,0.0
ZNF236,2.614,2.682
AC093510.2,0.245,0.052000000000000005
AC104417.1,0.0,0.0
LINC01740,0.0,0.0
AC018521.2,0.16699999999999998,0.355
AC005899.1,0.0,0.0
ZNF402P,0.0,0.0
CD80,0.0,0.0
HAUS5,11.854000000000001,11.767000000000001
AC015712.6,0.011000000000000001,0.04
AL359091.4,0.614,0.408
NDUFA11,13.4,12.73
Z99716.1,0.0,0.0
RF00019,0.0,0.0
MIR29B2CHG,0.011000000000000001,0.006999999999999999
AC018754.1,0.042,0.022000000000000002
AC126696.3,0.11,0.233
NDUFA3P2,0.0,0.0
LINC01977,0.0,0.0
AL353093.1,0.0,0.0
AC008985.1,0.0,0.0
AC079313.1,0.0,0.0
AL592430.1,0.0,0.0
ATP5MF,65.465,63.105
JCHAIN,0.0,0.0
DOCK8,0.0,0.0
AC099568.1,0.086,0.092
EMX2OS,0.0,0.0
AL583834.1,0.0,0.0
AL121655.1,0.713,0.152
AC010148.1,0.0,0.0
AL513328.1,0.0,0.0
ZNF670,2.403,2.373
AL158050.1,5.8660000000000005,4.195
IL2RB,0.0,0.02
RF00017,0.0,0.0
ARMC4,1.381,1.3319999999999999
ASB3,1.723,1.659
SLC49A3,0.017,0.035
ZMYM4,11.81,12.283
ZNF676,0.0,0.0
RNU4-24P,0.0,0.0
AL390037.1,0.306,0.217
FAM238C,0.024,0.017
AC104777.2,0.0,0.0
AL357055.3,0.036000000000000004,0.038
AC079360.1,0.0,0.0
RPS3AP49,0.0,0.11800000000000001
AL391832.2,0.048,0.051
AC096736.1,0.0,0.0
Z98884.2,0.6709999999999999,0.833
FAHD2CP,0.16399999999999998,0.153
IL17REL,0.012,0.0
Z93930.3,0.17600000000000002,0.125
AK4P6,0.0,0.0
AL137244.1,0.0,0.054000000000000006
TBC1D21,0.0,0.0
MSS51,0.091,0.135
SREK1IP1,3.6260000000000003,3.764
ASS1P4,0.0,0.0
RF01892,16.025,15.112
GPD1L,4.841,4.713
RF00056,1.3730000000000002,1.4609999999999999
PTPRCAP,0.6779999999999999,0.67
PGK2,0.0,0.0
CLASP1,9.969,10.064
AC137936.2,0.0,0.0
AL161785.3,0.0,0.0
TRIM51DP,0.0,0.0
IPO7P1,0.9670000000000001,0.735
LHFPL3-AS1,0.0,0.0
CAPNS2,0.0,0.0
STARD8,3.9930000000000003,3.819
STRADBP1,0.034,0.0
WASIR2,0.0,0.0
AK3,9.009,9.052999999999999
ST8SIA3,0.0,0.0
AP000676.2,0.0,0.0
AC113398.2,0.0,0.0
ZNF200,2.344,2.713
MIR181D,0.0,0.0
HSPB2,0.0,0.0
AL357153.1,0.0,0.0
LINC02543,0.0,0.0
RPL23P8,7.7010000000000005,5.462000000000001
MYCBPAP,0.047,0.065
ALOX12,0.0,0.0
SIRT4,1.043,1.416
CLDND1,6.061,5.73
KLF3P2,0.0,0.0
SLC7A14-AS1,0.0,0.0
PALM2,0.8190000000000001,0.778
LINC00348,0.0,0.0
SH2B1,7.6579999999999995,7.349
AC092801.1,0.0,0.0
AC021205.1,0.0,0.0
MPZL1,11.42,10.728
AL354919.1,0.0,0.0
AC005921.1,0.0,0.0
PIKFYVE,9.062000000000001,9.701
ZFP36L2,18.35,17.37
AC063965.1,0.17600000000000002,0.187
AC036222.2,0.0,0.0
MRPL22P1,0.0,0.0
COX6A1,41.348,37.269
AC015712.7,0.0,0.0
NSUN5P1,2.9619999999999997,2.657
GLIPR2,2.0,2.066
LINC01983,0.0,0.05
RPSAP28,0.0,0.0
AL356653.1,7.446000000000001,5.195
FAM217A,0.0,0.0
MAGI3,2.9930000000000003,3.123
AC021733.1,0.0,0.0
ALG10B,3.943,4.037
AC003965.1,0.264,0.14
TMSB4XP6,1.953,0.34600000000000003
AP003392.1,0.0,0.0
AL139035.1,0.156,0.166
AC126118.1,0.28,0.37200000000000005
SLC1A3,0.253,0.26899999999999996
AL008638.4,0.0,0.0
CCDC146,0.24100000000000002,0.21
SPACA3,0.0,0.0
HIST1H2APS5,0.0,0.0
AC007381.1,0.0,0.0
PRSS1,0.0,0.0
MIR19B1,0.0,0.0
AP005597.1,0.0,0.0
RF02271,8.506,8.107000000000001
SKP1,9.359,9.325
LINC02539,0.0,0.0
AC022150.2,0.0,0.073
ZNF101P1,0.0,0.027000000000000003
AL139148.1,0.0,0.0
AC026954.1,0.136,0.0
SMCO2,0.17800000000000002,0.095
AC134878.2,0.125,0.156
GP5,0.0,0.0
AC018680.1,0.0,0.0
SORBS1,0.027999999999999997,0.047
SEC63P1,3.0039999999999996,3.345
UBXN10-AS1,0.0,0.0
AL606469.1,0.0,0.0
RF00019,0.0,0.0
RPL38,112.964,107.016
MED7,2.6830000000000003,3.0060000000000002
AC087473.1,0.015,0.0
AL354928.1,0.214,0.076
ANKFN1,0.006,0.0
SLC22A2,0.0,0.0
KLHL25,0.8590000000000001,0.934
AC046185.1,11.307,12.117
MXD1,2.6289999999999996,2.8160000000000003
AC092111.3,0.07400000000000001,0.031
AC005740.4,0.0,0.0
LINC02585,0.6729999999999999,1.193
HNRNPM,126.21799999999999,124.484
AC008533.1,0.0,0.0
DLGAP4,10.86,10.745999999999999
BX276092.5,0.0,0.0
AC091132.3,0.0,0.0
HNRNPH3P1,0.0,0.0
MREGP1,0.0,0.0
MIR450B,0.0,0.0
ANKRD10,2.995,3.0639999999999996
PRMT2,13.270999999999999,13.030999999999999
LINC02242,0.0,0.0
AL133330.2,0.057,0.0
ACSM2A,0.0,0.0
PWWP3A,6.426,6.462000000000001
SIRT2,7.774,8.173
AL035246.1,0.0,0.0
AC010273.2,0.0,0.0
DHX9,62.224,63.482
AC010894.4,0.096,0.102
AL136140.1,0.0,0.0
AC093763.2,0.036000000000000004,0.0
ATP6V1F,147.295,134.407
AC006453.2,1.493,1.569
RPL39P34,0.282,0.15
AC010503.2,0.0,0.0
AL590609.1,0.0,0.0
HPGD,0.032,0.042
AC002480.2,0.316,0.084
RTL3,0.0,0.0
RPL30P7,0.0,0.145
LINC02287,0.0,0.0
AL513523.1,0.0,0.071
AL772337.2,0.0,0.0
FKBP15,5.852,6.026
EIF3CL,0.071,0.091
PPP1R16B,0.006999999999999999,0.015
ZNF770,13.081,13.005999999999998
AC005972.3,0.0,0.016
AL133396.2,0.0,0.0
AL590365.1,0.0,0.0
GPR83,0.01,0.022000000000000002
NTAN1P3,0.0,0.0
PPM1D,3.45,3.708
AC010504.1,0.376,0.24
AL359915.1,0.0,0.0
AC245297.3,1.882,1.546
LINC02051,0.0,0.0
FAM241B,10.319,9.732000000000001
AC090164.4,0.0,0.0
RF00017,0.0,0.0
AC138356.3,0.0,0.0
TDGF1,0.0,0.0
GFOD1,0.136,0.092
AC121338.2,0.151,0.214
AC121161.2,0.0,0.0
AL137802.1,0.0,0.0
HERC2P9,0.873,0.9109999999999999
AC013470.4,0.0,0.0
AC004765.1,0.0,0.0
LRRCC1,5.545,6.03
FOSB,0.42700000000000005,0.413
GPI,57.313,57.266999999999996
SRGN,0.07200000000000001,0.077
FAR1-IT1,0.11900000000000001,0.0
ZNF792,0.22899999999999998,0.28600000000000003
DDX18,19.463,20.072
DDX18P1,0.022000000000000002,0.023
SLC25A5P6,0.0,0.053
FLNB-AS1,0.012,0.013000000000000001
VCX3A,0.0,0.0
COIL,23.329,26.526999999999997
MRPL19,8.399,8.894
SMIM35,0.0,0.0
HMGB1P48,0.0,0.0
HMGN2P11,0.0,0.0
EMC8,21.345,21.837
AC025154.2,0.0,0.0
COQ10B,13.302999999999999,12.728
RPL13AP25,2.226,2.903
KRT18P40,0.027999999999999997,0.0
AC130371.1,0.0,0.0
MBTPS1,18.430999999999997,18.049
KCNU1,0.0,0.0
AC104071.1,0.0,0.0
FAM90A1,0.10400000000000001,0.129
TPI1P2,1.547,1.715
SLC30A1,5.026,5.356
AL031726.1,0.0,0.0
CENPBD1P1,3.0460000000000003,3.198
PCNX3,15.440999999999999,14.407
LINC00313,0.0,0.0
RAD51B,0.993,0.813
SERPINB8P1,0.0,0.0
ZNF197-AS1,0.247,0.15
LINC02444,0.0,0.0
ENSA,25.505,25.305999999999997
AC112694.1,0.0,0.0
AC007780.1,13.658,13.615
RPL11,327.465,314.154
KRT8P44,0.0,0.0
U73023.1,0.0,0.0
AC015959.1,0.0,0.0
AC073655.2,0.39399999999999996,0.335
AC009961.3,0.0,0.306
AC004834.1,0.07,0.064
FAM230C,0.903,1.071
POLR1D,3.1519999999999997,3.02
RPS27AP12,0.095,0.201
RPL17-C18orf32,147.024,141.194
C5AR1,0.044000000000000004,0.079
AL133243.4,0.013999999999999999,0.0
NEK10,0.688,0.581
ZMYM2,3.55,3.505
DPAGT1,10.754000000000001,11.344000000000001
RN7SL752P,0.153,0.0
PDCD1,0.0,0.0
AC005632.2,0.159,0.16899999999999998
SERF2,37.067,35.813
CLCF1,3.5660000000000003,4.253
AC020928.2,7.524,8.051
KCNJ12,0.354,0.29100000000000004
FOXK2,12.058,12.384
LINC02496,0.0,0.0
AC110602.1,0.138,0.147
KRT83,0.0,0.012
RNU7-151P,0.0,0.0
SNRPG,31.963,29.394000000000002
CTRB2,0.0,0.0
RF02125,12.42,13.776
ZSCAN1,0.07400000000000001,0.11699999999999999
AC008543.2,0.0,0.0
XAGE1A,0.0,0.0
RPS27AP10,0.0,0.0
AC134043.1,0.48200000000000004,0.147
RPL7P29,0.0,0.0
SMIM2-IT1,0.0,0.0
LINC02624,0.0,0.0
NAP1L5,6.196000000000001,6.542999999999999
KCNC4,0.49,0.444
FGB,0.032,0.017
FGL2,0.0,0.0
TRIM55,0.9420000000000001,0.9259999999999999
RF00019,3.4560000000000004,3.1519999999999997
AC138701.1,0.0,0.0
PRKAA1,12.408,13.015999999999998
PCDHGA7,0.331,0.36700000000000005
CDC42P6,15.640999999999998,16.722
XDH,0.297,0.27
ETV7,0.111,0.059000000000000004
SHLD3,2.439,2.654
AL445426.1,0.0,0.0
SEMA4B,8.945,8.616
MRPL50,9.577,9.642999999999999
ATP6V1B1,0.0,0.0
PYGO2,21.008000000000003,21.508000000000003
AC026336.3,0.0,0.0
NFIC,12.895999999999999,13.405
LINC02150,0.0,0.0
MIR1207,0.0,0.0
AP002409.1,0.0,0.0
CFAP69,0.688,0.757
AC007686.4,0.077,0.049
RN7SL850P,0.0,0.0
MFRP,0.048,0.034
ARL15,0.648,0.812
BHMT,0.038,0.0
UNC13A,0.114,0.113
DCLK3,0.008,0.008
RNU11-2P,0.0,0.0
U51244.1,0.0,0.0
RUNDC3A,0.054000000000000006,0.028999999999999998
RANP3,0.318,0.0
AC067942.3,0.0,0.0
AC114947.2,0.0,0.019
RPL4P1,0.0,0.0
OTUB2,4.228,4.388
AL513550.1,6.928,6.63
AC093857.1,0.0,0.0
VEPH1,0.759,0.7859999999999999
MTG2,15.118,14.99
RNU6-910P,0.0,0.0
AC009495.1,0.0,0.0
AC140479.2,0.013999999999999999,0.03
AC007160.1,0.551,0.44
YWHAEP1,3.513,3.432
AC079209.1,0.0,0.0
ATP1B2,0.025,0.013000000000000001
AC069120.1,0.0,0.0
LINC02601,0.21100000000000002,0.055999999999999994
PTP4A1P4,0.0,0.0
AC093752.3,0.0,0.0
AL035458.2,59.11600000000001,57.173
LINC02570,0.0,0.0
ERVH48-1,0.0,0.0
RN7SKP125,0.0,0.0
MIR4292,24.269000000000002,27.215999999999998
PRPF39,5.122999999999999,5.2989999999999995
AC138696.2,1.182,2.7260000000000004
HNRNPA1P11,0.0,0.0
MIR6743,2.785,2.963
CUX1,5.044,5.166
LINC01526,0.0,0.0
PARPBP,9.808,9.696
AC117490.2,0.0,0.0
SLA,0.0,0.0
AC007422.2,0.0,0.0
AC006539.1,0.0,0.0
AC078899.3,0.0,0.0
PDIA3P2,0.0,0.0
AL357079.2,0.022000000000000002,0.0
AC080188.2,0.0,0.0
AL050403.1,0.0,0.0
MIR4683,0.0,0.0
AC138207.8,0.040999999999999995,0.022000000000000002
IYD,0.0,0.0
